state,county,latitude,longitude,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
AL,ETOWAH,34.01,86.01,1.71,10,44.57,80.86,108.29,131.57,152.43,190.71,214.43,239,262.29,284.29,343.29,448.57,619.71,816.71,1114.57,1432.29,1768,2028.43,2246.86,2429.14,2660,2826.43,3096.57,3233.43,3385.57,3561.57,3707.14,3841.86,4077.43,4347.43,4633.29,4990.86,5487.57,6003.43,6624.29,7458.43,8218.43,9190.43,9837.43,10514.71,11288.71,11820.43,12223.14,12597.43,12842.86,12980.71,13097.43,13270.14,13440.71,13546.57,13613.71,-1,-1
AL,FAYETTE,33.7,87.68,0.43,1,3.14,3.86,4.86,6,7.57,9.14,11.43,15.86,20.71,41.57,60,68.14,72.57,88.57,121.14,146.43,178.43,221.29,258.86,288.29,313.86,347.43,390.57,422.29,460,481.86,506,541.43,578.29,609.86,664.71,735.71,830,923.29,1054,1168.57,1297.71,1388.14,1463.29,1571.86,1683.43,1787.71,1854.71,1916.29,1945.86,1984.29,2004.14,2026.57,2036.71,2049.29,-1,-1,-1
AL,FRANKLIN,34.32,87.92,0.14,2.57,4.86,8.29,16.57,31.29,84.71,198.71,305.43,420.71,529.14,600.43,681.14,768.14,820.57,878.57,930.43,999.71,1071.86,1166.29,1267.29,1340.43,1433.71,1526,1603,1664.57,1726.71,1766.29,1820,1877.14,1948.86,2033.57,2119.43,2228.14,2305.29,2398.71,2512,2647.29,2819.57,2973.57,3117,3283,3459.14,3630.29,3726.86,3823.29,3887.86,3938.43,3953.29,3982.57,4001.86,4056.14,4175.86,4182.71,-1
AL,GENEVA,31.17,85.79,1.29,4.71,8.29,10.86,15.86,23.86,36.86,43.14,46,47.43,53,65.29,85.57,106,155.86,201.43,250.71,284.43,316.57,399.57,443,476.14,524.14,584.57,645.86,749.86,800.29,840.43,925.57,989,1043.86,1117.29,1186.43,1255.29,1342.57,1430.29,1525.14,1631,1776.43,1931.14,2039.57,2157.43,2278.71,2327.29,2356.43,2380.29,2399.57,2409,2423.14,2432.71,-1,-1,-1,-1,-1
AL,GREENE,32.75,88.02,1,4.29,12.43,22.71,39.86,52.14,66.14,76.71,87.86,92.29,95.86,111.29,143.14,159.43,174.86,191,208.71,227.57,240.43,250.86,259.57,270.86,279.71,287.86,292.29,298,302.43,306,317.29,328.57,340,347.29,355,366.71,388,418.43,449.57,514.29,566.29,611.86,666.57,714.43,748.71,768.86,789.86,816.14,838.71,857.86,870.43,885.29,888.43,893.29,900.86,-1,-1
AL,HALE,32.87,87.73,1,5.57,17.43,32.29,43.29,57.57,73.29,98.71,138.43,180.14,213.86,243.57,268.14,292,326,373.14,407.14,439,470.29,502,522.86,541.86,562,578.57,600.86,619.86,649.71,676,711.29,745.14,776.14,805.86,836.43,884.14,934.14,991.14,1061.57,1170.14,1311.86,1416.29,1542.57,1694.57,1782.86,1882.86,1970.57,2005.43,2029.71,2076.14,2109.29,2129,2137.29,2151.29,-1,-1,-1
AL,HENRY,31.56,85.25,1,7.43,15.29,20.86,24,27.29,35,48.29,71.57,83,95.43,111,126.43,131.57,145.14,173.14,210,242.71,264.29,284.57,303.71,352.86,396,419.86,454.86,489.86,528,581.71,614.57,659,732.57,765.71,799.57,826,851.29,901.71,957.57,1040.57,1137.86,1241.14,1375,1491.29,1572.86,1637.43,1720.43,1768.14,1795.71,1819.86,1831.71,1839.71,1851.43,1862.43,-1,-1,-1
AL,HOUSTON,31.23,85.4,1.57,8.43,25.14,51,71.57,83.29,97.71,114.43,143,179.57,228.86,265.57,329.57,373.86,447.29,535.14,675,931.43,1184.71,1371.57,1489.29,1609,1902.29,2110,2297.57,2544.43,2747.71,2943.57,3390.86,3525.71,3651.86,4201,4360.43,4561.71,4824.71,5118.57,5423.71,5788,6189.71,6677.14,7079.57,7711.57,8282.14,8701.43,9145.14,9533.71,9766.29,9929.86,10024.71,10104.14,10154.29,10225.43,10266.86,-1,-1
AL,JACKSON,34.94,85.71,0.71,6,14.71,25.29,37.43,45.14,50.43,59.14,62.86,70.43,80.29,94.29,123.86,153.86,206.29,287.57,441,565.86,657.86,820.71,1020.14,1159,1248.71,1309,1368.86,1417.29,1504.86,1579.86,1681.29,1813.43,1977.43,2160.14,2330.14,2480.71,2697.71,2921,3276.43,3879.14,4344.57,4670.86,4912.71,5251.43,5587,5795.29,6008.29,6228,6358.14,6409.86,6438.43,6497,6552.71,6611.14,6700.57,-1,-1
AL,JEFFERSON,33.59,86.95,12.29,184.14,360,546.29,652.86,789.29,923.43,1084,1262,1512.29,1753.86,1986,2365.71,2838,3537.29,4836.57,6296,8164.29,9916.29,11382.43,12933.86,14021,14840.57,15873.29,17033.43,17884.14,18768.71,19544.29,20412.86,21169.57,22031.29,22999.43,24103.43,25387.57,27203.71,29568.29,32040.43,35302.14,39420.71,44060.29,48727.71,52820.14,57477.86,61191.86,63901.71,66189.57,68049.86,69217.71,69992,70736.57,71748.29,72637,73903,74379,-1
AL,LAMAR,33.93,88.02,0.86,1.29,5.71,7.43,9,10.43,12.57,13.71,16.14,21.29,27.14,31.86,50.57,60.14,72.57,82.43,101.14,148,183.14,213.71,240.43,263.14,281.57,295.29,305.29,327.71,358.14,383.86,404.43,429.86,465.29,514.86,540,569.14,594.57,649.71,712.71,792.29,892.86,984.29,1040.14,1100.29,1157.43,1189.71,1220.14,1256,1274,1285.14,1311.14,1334.14,1345.43,1365.57,1377,-1,-1
AL,LAUDERDALE,34.91,87.27,3.14,12.29,17,21.43,24,30.71,64,96.14,114.71,135.71,165.57,190.29,249.71,307,400.57,502.29,615.43,773.14,921.14,1079.71,1193.43,1269.14,1363,1442.29,1510.57,1568.86,1653.29,1736.57,1833.43,1932.71,2069.86,2309,2694.71,2989.14,3376.29,3821.71,4214,4692.43,5138.14,5680.29,6206.43,6728.29,7236.14,7596.43,7940.71,8201.14,8381.43,8473.71,8538.29,8602.14,8636.57,8853.29,9036.14,-1,-1
AL,LAWRENCE,34.66,87.31,0.57,3,6.57,8,10,12,15.14,24.86,32.86,43.29,50.43,56.43,66.14,79.57,98.29,112.86,145.86,197.14,257.71,319,361.43,385.71,424.71,473.86,521.86,560.57,593.43,628.43,666.14,729,795.14,862.43,943.57,1009.57,1093,1224,1317.71,1447.29,1602.14,1796,1967,2139.14,2336.29,2445.14,2560.14,2657.57,2730.29,2777,2801.14,2834.57,2861.86,2891,2910.14,-1,-1
AL,LEE,32.65,85.37,6.43,57.43,105.43,226.14,303.29,355.71,396.57,422,446.57,488.14,545,592.29,681.86,841,1076,1355.57,1614.14,2015.57,2331.14,2588.71,2815,3004,3259.29,4294.57,5038.29,5414.14,5669.86,5892.57,6102.14,6280.29,6407.43,6525,6692,6871.14,7152.86,7461.86,7760.71,8118.43,8649.14,9241.57,9819.14,10488.29,11428.43,12334.29,13095.29,13729.57,14251.43,14556,14770.29,14938.14,15063,15147.71,15262.14,15374.29,-1
AL,LIMESTONE,34.78,86.95,10.29,26.14,34.43,38.57,40.14,43.86,52.43,61.29,69.71,89.14,114,170.43,252.43,319.14,444.14,573.29,761.29,961.14,1127.29,1285.14,1424,1530,1626.71,1725.14,1801.86,1928.14,2060.57,2185.57,2401.57,2603.14,2773.14,2984.57,3238.57,3515.43,3840.57,4173.57,4546.71,5066.29,5682.57,6329.14,6806.14,7338.14,7837.14,8201.71,8539.29,8829.57,9078.14,9224.29,9327.71,9410.86,9466.71,9653.71,9697.71,-1,-1
AL,LOWNDES,31.98,86.57,0.71,3,12.43,25.71,35.57,65.71,90.43,121.43,170.29,230,273.86,348,413.57,439.14,467,486.14,510.71,537.14,557.71,579.71,589.86,601.29,612.71,626.86,631.14,644.71,653.29,660.43,674.86,691.86,706.57,723.14,740.71,755.43,776,795.57,827.71,853.29,886.71,915.14,949.71,1029.43,1088.29,1138.29,1204.57,1260.57,1283.71,1297.29,1306.29,1326.71,1340.29,1354.29,1358,-1,-1
AL,MACON,32.29,85.73,2,6.43,18.43,26.43,34.86,41.14,50.71,56.14,65.14,86.71,105.29,131.57,151.71,170.86,204.14,234.86,270.86,301.29,324.71,352.71,375.14,405.86,439,456.71,465.71,478.57,483.57,497.43,517.71,528.71,540,576.86,619.29,664.29,711.86,756.14,803.14,860.57,922.43,982.57,1039.86,1107.43,1171.29,1241.71,1298.86,1348.86,1377.29,1401.86,1443.71,1482,1500,1523,-1,-1,-1
AL,MADISON,34.7,86.46,11,78.43,136.86,185.71,202.86,212.57,233.14,249,276.71,297.71,343.29,400.29,536.43,715,962,1429.29,2383.14,3458,4293,5003.43,5474.14,5814.86,6057.43,6423.71,6818,7152,7555.71,7906.57,8217.29,8540.29,8932.71,9327.29,9763.86,10355.43,11274.57,12252.43,13417.29,15065,16986.29,19267.71,21227,23254.29,25388.14,26993.71,28250,29604.86,30711.86,31486.71,31955.57,32396.71,32699.86,32950.29,33257.71,-1,-1
AL,MARENGO,32.5,87.83,0.14,4,12,21.43,31.29,43.14,63,84.71,109.29,140.14,170.14,188.29,218.29,243,276.14,313.86,365.14,427.29,487.57,526.57,570,601,625.71,644.43,670,690.14,701.43,724.57,746.86,892.43,967.29,1023,1067.14,1099.14,1137.29,1174.29,1233.43,1323.57,1493.14,1637.43,1758.14,1841.14,1943.86,2003.71,2107.14,2187.86,2225.29,2267,2358.57,2364,2450.43,2473.71,2486.86,-1,-1
AL,MARION,34.26,87.71,0.29,7.71,16.29,43.43,61.29,71.29,81.14,95,101.86,110.86,121.86,129.29,139.43,169,193.57,223.43,283.86,407,483.57,554.86,603,646.86,710.29,777.43,820.86,880.57,931,963.71,991.57,1018.43,1036.86,1077.14,1123.14,1201.86,1263.43,1327.43,1401.86,1522.14,1664.86,1831.14,1983,2126.86,2295.57,2428.57,2525.14,2601,2655.86,2701.57,2735.29,2816.29,2890.57,2965,3041.57,3049.14,-1
AL,MARSHALL,34.32,86.5,4.29,21,81.57,142.86,282.14,347.29,534.29,616.43,647.14,686,731.43,849.71,1056.57,1369.71,1687,1961.57,2318,2654.86,2924.43,3197.43,3329.57,3496,3602.29,3656.43,3716.57,3818.57,3940,4017.86,4125.29,4232.43,4375,4534.86,4801.71,5222.43,5719.29,6268.71,7007.29,7697.57,8287.43,8814.86,9257.71,9752.29,10132.57,10408.57,10718.29,10948.71,11081.71,11159.71,11246.14,11454.57,11573.43,11797.43,11835,-1,-1
AL,MOBILE,30.92,88.02,19.57,81.14,313.29,583.29,802.86,1071.86,1353.29,1595.57,1868,2126.86,2341.57,2599.14,2869.57,3236.71,3832.86,4504.71,5563.43,6725,8038.14,9540.43,10855.14,11438.86,11959.29,12410.43,12704.29,12961.14,13280,13603.86,13843.86,14118.86,15434.71,17116.43,17574.57,18201.43,18942.86,19630.71,20437.71,21678.14,22861,24269.57,25896.57,27698.29,29539.86,30994.14,32464.29,33645.57,34540.14,35150.57,35842.29,36288,36581.71,37099.14,37385.43,-1,-1
AL,MONROE,31.73,87.2,1,4.86,6.43,8.29,11.14,13.29,15.43,19.57,28.71,40,59.14,124.71,161.71,187.71,234,269,332.71,393.43,437,475.86,498.14,518.43,542.86,553.29,569,575.43,588,595.71,609,625.71,648.57,668.71,693.57,727.71,767.29,801,861.86,923.57,1029.29,1123.71,1247.29,1382.71,1458.43,1523.86,1573.71,1625,1642.57,1652.71,1661.57,1667.71,1679.43,1693.43,-1,-1,-1
AL,MONTGOMERY,32.3,85.99,0.57,18,54,101.71,204.57,271.43,362.57,543.86,775.86,1093.71,1583,1963.43,2579.71,3140.57,3558,4013.57,4452.43,4957.86,5580.43,6129.43,6680.14,7172.57,7510.43,7829.71,8136.57,8356.57,8600.43,8799.86,8950,9164.29,9515,10025.29,10568.86,11002.29,11443.43,11890,12289.43,12825.29,13546.14,14494.14,15363,16218.86,17670.86,18697.29,19664.57,20632.43,21309.57,21839,22197,22491,22752.57,22982.29,23372.14,23571.14,-1
AL,MORGAN,34.57,86.98,8.71,22.29,34.71,44.14,53.57,69.43,84.43,103.71,138.86,228.14,324.86,495.43,701.14,853.57,1028.29,1224.43,1545.86,1850,2112.86,2341.71,2493.43,2635.86,2805.71,2952.57,3038.29,3138.14,3258.86,3377.43,3566.86,3805,4043.43,4343,4711.43,5159.86,5775.29,6454.57,7239.71,8110.14,8967.43,9893.14,10628.29,11360.29,12013,12453.71,12850.57,13134.71,13329.29,13444.57,13589,13744.43,13841.71,14039.43,14095.29,-1,-1
AL,PERRY,32.63,87.31,3,8.29,9,11.14,17.86,19.71,27.86,37.14,44.71,63,84.14,107.43,160.29,219.29,300.71,382.71,437,465.86,483,499.86,514.14,523.43,532,536.43,540.43,543.14,558.71,576.86,586.14,601.14,614.14,633.71,656.57,683,700.71,732.14,774.29,819.29,871.14,914,956.14,994,1016.86,1043.86,1039.43,1045.14,1053.57,1061.71,1070.86,1076.43,1077.29,-1,-1,-1,-1
AL,PICKENS,33.12,88.15,1.29,9.29,19,32.43,45.14,51.14,62.71,74.43,88,106.57,122,135.86,154.71,185.43,222.71,263,295.86,326,359.14,394.86,437,497.14,546.29,573.14,598.86,626,655.29,677,704.43,770.29,833.57,901.43,978,1051,1118.71,1220.43,1296.29,1380.29,1520.43,1643.86,1746.14,1852.86,1951.71,1987.86,2057.43,2133.86,2169.14,2208.86,2240.43,2255.43,2275.57,2315.29,2321.14,-1,-1
AL,PIKE,31.81,85.83,2.71,9.43,17.86,31.14,57,70.57,88.43,104.14,127.71,187.29,227.57,297.86,353.14,386.86,422.43,472,528.43,587,649.14,726.43,779,848,934.14,1022,1091,1140.86,1191.43,1228.71,1258.43,1292.43,1326.86,1370.14,1417,1474.29,1529.71,1582.29,1645.43,1717.14,1796.29,1885.71,2014,2243.86,2449.29,2595,2718.57,2796.29,2867,2904,2929.86,2932,2949.43,2990.57,3021.71,-1,-1
AL,RANDOLPH,33.46,85.33,2,11.14,33.57,53.86,60.43,75.29,106.71,119.43,123.71,127.71,133.86,141.43,145,160.57,208.86,268,323.86,371.71,397.29,412,429.57,459.29,509.29,541,568.29,609.14,654,697.71,739.43,787.43,827,862.86,891.43,944.57,990.71,1038.43,1087.71,1126.71,1175.29,1216,1275,1343.57,1398.57,1462.43,1517.86,1555.71,1577.86,1607.29,1636.43,1653,1690.86,1730.71,-1,-1,-1
AL,RUSSELL,32.13,85.14,0.14,1.14,8.29,24.71,43.29,53.71,61.43,78.57,102.43,131.43,170.43,206.29,287.14,363,441.71,554.14,706.86,916.43,1078.14,1234.86,1390.14,1453,1536.57,1613.86,1659.29,1679.29,1714.29,1763.86,1816.71,1852.14,1896,1947.57,2002.14,2021.86,2068.29,2162.86,2237.29,2361.29,2467.43,2586.86,2697,2864.29,3062.86,3297.29,3560,3737.57,3856.29,3936.43,3993.43,4042.57,4083.43,4130.43,4187.14,-1,-1
AL,SHELBY,33.22,86.82,3.14,61.57,116.14,190.14,252.14,293.71,322.57,354.14,391.57,423.43,497,555.14,620.43,749.71,928.14,1200.71,1590.43,2108.57,2625.14,3042.57,3396.14,3657.29,3874.71,4297.71,4807.86,5181.71,5566.71,5908.29,6261.14,6576.43,6901.86,7270.57,7666,8096.57,8771.29,9514.86,10241,11259.57,12383.71,13538.14,14736.14,15841.86,17205,18260.71,19085,19954.57,20680,21160.43,21510.14,21849.14,22194.86,22462.57,22756.57,22924.86,-1
AL,ST. CLAIR,33.59,86.49,5.43,18,33.86,47.57,60,70,77.57,86.43,94.71,110.29,138.14,157.86,189.43,228.86,317.14,455.71,688.57,925.57,1149,1351.43,1479.71,1586.57,1743.14,1892.57,2018.14,2166.29,2271.86,2379.71,2512.43,2652.29,2844.29,3074.43,3341.57,3583.29,3821,4080.29,4502.86,4984.43,5482.43,6000.14,6433.14,6937,7355.14,7659.43,7979.86,8279.71,8507,8649.29,8766,8943.43,9093.71,9236.57,9298.14,-1,-1
AL,ST. CLAIR,33.59,86.36,2.71,13.86,29.86,43.43,57,67.14,75.57,83.86,91.86,104.86,130.29,150.71,180.29,215.29,283.86,413.71,612,862.29,1082.14,1298.57,1456.71,1547.29,1696.57,1851.71,1982.86,2127.43,2240.57,2346.71,2474,2608,2790.57,2999,3267.29,3510,3757.57,4004.29,4353.57,4853.14,5332,5858,6301.57,6803.29,7249.43,7572.43,7892.57,8192.29,8459,8612.57,8733.86,8875,9070.86,9194.57,9285,-1,-1
AL,SUMTER,32.72,88.31,0.29,7.43,20,35.57,51.14,71.86,98,125.71,182.71,219.29,240.29,259.14,268.14,274.29,283.57,292.57,316.29,338.71,362.71,366.86,379.86,394,402.29,409.71,413.29,417.86,436,437.29,451.86,463.14,471.57,486,503,526.43,550.86,580,608.71,655.43,733,813.71,858.14,886.43,890.29,902.43,927.71,950.86,965.86,977,983.71,1004.57,1014.43,1023,1022.86,-1,-1
AL,TALLADEGA,33.33,86.18,3.14,11,27.86,41.14,52.57,61,69.43,75.71,84.29,101.43,126.43,151.71,177.29,209.71,288.43,366.71,539.57,736.71,945,1176.29,1358.29,1497,1663.14,1809.57,1902.14,2012.86,2127.43,2205.43,2320.71,2477.43,2612.57,2753.29,2886.43,3053.29,3258.29,3457.29,3795,4174.57,4529.14,4840.14,5145.86,5594.57,6021.43,6340,6683.43,7021.57,7218,7349.57,7470,7597.29,7683.71,7843.57,7920.86,-1,-1
AL,TALLAPOOSA,32.92,85.93,2.29,12.71,36.86,122.86,221.86,278,302.71,333,371.71,406.57,433.43,453.71,487.14,526.86,566.43,612.86,662.29,742,812.71,876.57,944.43,982.14,1015.57,1060.14,1091,1118.43,1140.29,1170.43,1202.29,1232.14,1286.71,1346.43,1422.29,1508.29,1628,1717,1852.43,1978.43,2089.29,2213.43,2332,2458.57,2575.14,2699.43,3201.14,3343.29,3408.71,3449,3539.57,3602.29,3650.14,3775.14,3836.43,-1,-1
AL,TUSCALOOSA,33.28,87.12,4.86,25,60,109.86,149.43,189.86,225.71,279.57,361,528.57,769,929.14,1288.14,1589.71,1900.14,2287,2709.29,3151.86,3584.29,3974.57,4325.43,4612.71,5056.71,5803.43,6248.43,6728.57,7230.29,8566.71,9189.43,9500.57,9884.14,10348.43,10767.71,11182,11775.57,12464.71,13192.57,14195.86,15476.43,16697.57,17835.71,19019.57,20113.14,20729.57,21500,22400.86,23049.86,23451.71,23786.57,24129.86,24431.86,24584.86,24820.71,-1,-1
AL,WALKER,33.6,87.14,0.43,20.71,42.71,74.43,84.86,90.71,96.43,104,121,184.43,323,422.43,532.43,664.29,775.14,915.29,1066,1209.14,1345.29,1461.57,1539.71,1628.71,1758.86,1881.71,1993.86,2114.29,2197.43,2294,2396.71,2503.57,2620.14,2750.43,2909.71,3094.57,3237.86,3422,3637,3894.71,4318.71,4623.86,4962.57,5273.86,5610.86,5849.14,5999,6119.43,6226.14,6332.71,6418.43,6503.86,6584.86,6710.14,7002.14,7033.29,-1
AL,WASHINGTON,31.15,88.01,1.29,3.71,8.43,12.86,17.71,32.29,43.14,56.86,62,65.71,74.43,84.71,91.57,97.71,103.71,126.29,173.57,241,294.57,331.57,453.14,487.29,508.14,523.86,531.29,541.57,552,563.57,587.29,610.14,656.86,755.43,788.14,840.71,883,903.86,932.57,983,1049.57,1127.43,1178.86,1265.43,1342.86,1391.43,1445.57,1481.14,1508.43,1534.71,1557.86,1566.86,1575.43,1622.43,1634.86,-1,-1
AL,WILCOX,31.89,87.46,1,4.57,15.86,36.43,50.43,62.86,74.14,88,103.86,129.86,156.43,189.14,233.43,258.71,283.43,298.43,329.71,369,401.57,427,456.43,480.14,504.43,517.43,523.57,529.43,530.71,533.43,543.43,553.71,560.29,570.71,581.71,597,613.14,629.14,650.57,694,793.57,835,871.14,919.57,995.29,1050.29,1102.71,1151.86,1178.43,1195.71,1208,1225,1237.71,1246.71,1246.86,-1,-1
AL,WINSTON,34.19,87.17,1.14,2.57,3.57,8,10.29,14.86,19.14,30.14,55.57,84.29,93.29,111.57,164.14,209.43,248.29,293.57,337.71,379.29,426.14,459.57,481.43,514.57,557.43,601.71,648.43,692.43,735,758.57,804.86,872.43,918.57,959,1018.14,1104.86,1196.29,1317.71,1451,1609.43,1709.43,1857.86,1987.29,2132.57,2238.43,2320.29,2372.14,2393.57,2421,2434.86,2460.57,2569.29,2610.71,2695.86,2709.43,-1,-1
AR,ARKANSAS,34.4,91.41,1.29,1.29,2,2,2,2.29,2,2,3,6.57,7,11.29,21.14,29.57,43,74.14,138,175.57,203.86,227.71,251.71,268.14,284.57,299.43,322.71,366,420.14,488.86,569.86,616.43,675.14,738.14,791.71,859.29,930.86,979.57,1048.57,1119.71,1206.29,1280.14,1376.71,1480.43,1597.57,1708.14,1804.14,1895.43,1930.71,1953.86,1994.29,2005.43,2013.43,2038.43,-1,-1,-1
AR,ASHLEY,33.12,91.96,0.43,3.86,9.71,11.43,13,15.14,17.43,18.14,19,19.14,28.86,40,52.57,66,80,97.71,126.29,169.29,234.86,313.43,350.43,374.71,386.86,389.57,398.43,418.14,431.29,447.57,469.86,496.29,526.86,564.29,609.71,669.71,740.43,844,936.43,1040.71,1140,1221.57,1294.43,1385.57,1472,1566.43,1631.71,1686.29,1727.57,1742.86,1795.14,1844.71,1861.43,1876.43,1892.29,-1,-1
AR,BAXTER,36.31,92.09,2,3.57,4,4.86,5,5,5.14,6,7.14,11.43,13.14,14,14.71,20,24.71,31,43.71,55.86,63.57,72.71,87.57,115.29,137.43,156.43,212.29,284.29,352.86,408.14,473.29,557.86,658.43,785,946.29,1110.57,1291.86,1418,1560.86,1690.29,1853.43,1992.71,2201.86,2365.43,2474.14,2558.57,2646,2727.57,2761.14,2789.29,2875.71,2923,2987.14,3032.14,-1,-1,-1
AR,BENTON,36.39,94.07,0.57,29,41.57,50.57,62.57,82.29,105.71,118.43,143.43,242.57,514.71,895.71,1346.29,1890.29,2501.43,2943.14,3388.86,3772.14,4161.14,4489.57,4731.86,4895.43,5056.29,5282.14,5579.71,5803,6157.14,6525.57,6843.29,7151.86,7541.71,7986.71,8509.86,9328.57,10223.71,11001.14,11906.86,13047.29,14126.86,15437.57,16798.43,18457.86,20795.57,22832.14,23979.43,24978,25841.43,26376.14,26694.86,27151,27467.43,27719.14,27914.57,28061.86,-1
AR,BOONE,36.24,93.11,1,2.57,3.14,3,4,4.57,4,4,5.14,6,6.71,7.86,10.29,18.29,27.29,39.14,67.57,93.29,143.57,193.86,220.43,245.14,302.57,384.14,452.86,581.29,683.14,768.14,845.57,916.86,986.14,1062.43,1149.43,1295.57,1484.43,1698.14,1902.57,2089.57,2261.29,2420,2566.14,2753.86,2931,3092.14,3268.14,3417.43,3523.71,3570.43,3615.86,3661.29,3683.71,3706.57,3726.57,-1,-1
AR,BRADLEY,33.57,92.26,2.43,4,4,6.86,7,9.29,11,11.57,14.86,17.43,22.29,32,34.71,38.29,49,58,82.57,102,123.57,157.86,202.71,229,267.86,294.86,312.86,324.86,337.57,342.71,345.43,350.14,360.86,370.57,376.14,386,404,450,521.14,610.29,718.14,838.57,912.86,1005.71,1102.14,1171.71,1214.57,1259,1300.57,1314.86,1319,1321.43,1325.57,1333,1344,-1,-1
AR,CALHOUN,33.53,92.46,0.57,2,4.14,7.43,10.86,13.71,16.71,20.43,23,23.29,25.57,31,34.43,36,37.29,39.86,45.29,52.43,65.71,91.14,115.29,137.14,154.14,168.14,183.86,207.57,228.57,253.14,276,301.29,330.43,357.57,376.57,386.14,389.57,400,403,406,408.57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
AR,CARROLL,36.29,93.29,0.57,1.57,2,2.43,4.86,6,6,7.14,19.29,29.29,50,97.57,144.29,173.86,205.57,242.71,295.43,329.29,345.71,373.43,408,444.14,475,517.71,579,633.71,706.86,792.57,893.14,956.29,1009.57,1067.14,1128.86,1216.43,1361.43,1500.86,1667,1821.29,1957.71,2055,2190.57,2335.86,2435,2518,2617.29,2682.71,2701.86,2713,2719.14,2729.86,2736.57,2742,-1,-1,-1
AR,CHICOT,33.52,91.43,0.71,2.14,4.43,6.86,7.43,9,9.71,10,11.71,14.43,18,35.14,65.43,106,149.29,198.57,239,279.14,456.29,667.86,812.29,931.43,949.14,965.29,972,986.71,1001.86,1009.71,1015.86,1024.14,1040.43,1052.86,1059.71,1076,1114.86,1168.29,1224,1286.29,1334.43,1374.57,1407.86,1452.29,1489.29,1520,1546.14,1567.86,1577.29,1582.43,1585,1588.86,1597.14,1604.43,1608.14,-1,-1
AR,CLARK,33.85,93.19,7.43,23.29,27,26.71,27.14,28.29,31.71,33.86,35.14,37,39.57,41.57,48,52.43,56.43,61.57,78,107.29,142.43,164.43,179.71,193.57,214.71,237,266,286.43,318.57,353.14,393.86,433,471.86,499.14,546.29,625.43,699.71,767.43,843.71,966.71,1106.71,1235,1333.86,1448.43,1560.29,1673.43,1773.71,1863.57,1937.29,1977.86,2005.86,2040.86,2058.29,2064.57,2072.43,-1,-1
AR,CLAY,36.41,90.58,0.43,1,1,2,3,3.14,3.43,4,4.29,6.14,17.29,38.71,53.43,67.29,80.86,89.43,102.57,107.43,132.14,145.43,162.14,178,205.57,231.29,261.57,296.43,337.57,378.86,426.86,475.43,514.43,572,677.57,776.86,881.43,1026.14,1123.86,1205.29,1276,1347.29,1419.86,1477.71,1530.86,1570.14,1637.71,1654.43,1664.29,1687.57,1700.57,1705.86,1713.71,-1,-1,-1,-1
AR,CLEBURNE,35.64,92.19,3.57,47.71,64,69.14,70.14,71.57,72.71,72,72,72.86,73.14,74.71,74.57,76.14,81.14,102.29,126.14,147.86,167.57,177.86,192.57,214.43,239,253.86,262.29,282.71,306.14,323.57,349.29,380.86,414.57,446.86,476.14,533.86,579.57,631.57,706,792.71,869.29,990,1105.14,1266.57,1452.43,1574,1665.14,1739.86,1804.86,1849.86,1861.14,1875.43,1892,1908.86,1924.57,1938,-1
AR,CLEVELAND,33.86,92.29,3,4.57,7.57,8,8.14,10.43,11.71,14.43,17,18.29,19,19,20.57,25,26.29,31,39.14,48.43,62.29,82.14,108.71,123.43,132.14,138.14,146.29,169,180.43,186.71,194.14,197.86,213.43,240,268.29,287.57,314.57,347.86,386.71,439.43,487.71,523.14,560.14,604.86,650.57,704,763.57,834.29,896.14,908.14,912.71,925.43,933.43,937,937.57,-1,-1
AR,COLUMBIA,33.09,93.19,0.57,2,3,3.43,5.14,10,13.86,15,17.71,20.14,23,25.29,28.57,53.43,82.57,95.29,113.43,143.29,171,202.57,220.29,249.86,282.29,300.29,320.86,349.57,395.86,485.29,575,622.14,660.57,705.57,765.86,823.43,899.57,1023.86,1125.29,1232.29,1350.57,1440.71,1533,1632.71,1728,1808.57,1876,1963.43,2046.86,2088.71,2118.14,2250.71,2283.14,2293.29,2307,-1,-1
AR,CONWAY,35.4,92.56,0.71,2.29,3.71,4.29,5.71,11.57,13,13.29,14,14,14.14,15.43,22.29,33.86,51,74.86,95.57,113.57,124.29,137.86,153.14,167.86,190.57,206.29,219.14,232.29,249.29,269.29,296,312.57,330.57,345,363.29,414.71,510.14,617.43,687.14,805.86,939.57,1097.57,1249,1445.71,1655,1795,1904.86,1995,2078.29,2120.14,2133.43,2149.71,2161.14,2168.57,2177.14,-1,-1
AR,CRAIGHEAD,35.82,90.68,0.71,5.71,17.71,31.43,42.57,60.57,79.86,94.57,133.57,177.29,215.57,289.57,350.29,387.86,434.71,471,542.43,700.43,921,1099.29,1317.29,1468.57,1647.57,1810.86,2037.57,2310.14,2566.71,2904.86,3210.43,3566,3968,4365.43,4809.14,5395,5925.57,6463,7010.57,7666.14,8312.43,9005.43,9620.57,10224.57,10907.43,11453.29,11844,12120,12408.86,12590.57,12671.29,12783.57,12907.29,12966,13013.86,13055.57,-1
